Year;pop;ISO3166_alpha3;ISO3166_numeric;Region;SubRegion;OPEC;EU;OECD;co2_mtco2;coalprod_mtoe;gasprod_mtoe;oilprod_mt
1976;36.3731;ESP;724;Europe;Europe;0;1;1;185.106236;;;
1977;36.763529;ESP;724;Europe;Europe;0;1;1;178.9334457;;;
1978;37.137704;ESP;724;Europe;Europe;0;1;1;172.9011207;;;
1979;37.484749;ESP;724;Europe;Europe;0;1;1;185.0020563;;;
1980;37.796795;ESP;724;Europe;Europe;0;1;1;205.7516719;;;
1981;38.071262;ESP;724;Europe;Europe;0;1;1;208.3525893;12.05700131;;
1982;38.309711;ESP;724;Europe;Europe;0;1;1;207.8085459;12.94900485;;
1983;38.514061;ESP;724;Europe;Europe;0;1;1;209.9606625;13.15399051;;
1984;38.68812;ESP;724;Europe;Europe;0;1;1;200.498785;13.02598402;;
1985;38.835884;ESP;724;Europe;Europe;0;1;1;193.2852161;12.91600168;;
1986;38.958074;ESP;724;Europe;Europe;0;1;1;196.6091543;13.23400266;;
1987;39.057213;ESP;724;Europe;Europe;0;1;1;203.7763569;11.49400334;;
1988;39.141605;ESP;724;Europe;Europe;0;1;1;196.3851172;10.88800068;;
1989;39.22174;ESP;724;Europe;Europe;0;1;1;218.7279713;11.6479929;;
1990;39.306102;ESP;724;Europe;Europe;0;1;1;216.1721981;11.38299999;;
1991;39.4032;ESP;724;Europe;Europe;0;1;1;223.0165396;10.43600209;;
1992;39.515511;ESP;724;Europe;Europe;0;1;1;243.2980479;10.6019973;;
1993;39.638635;ESP;724;Europe;Europe;0;1;1;228.7428171;10.43099433;;
1994;39.764562;ESP;724;Europe;Europe;0;1;1;239.5134874;9.868006488;;
1995;39.890498;ESP;724;Europe;Europe;0;1;1;248.2910044;9.734001713;;
1996;40.009324;ESP;724;Europe;Europe;0;1;1;244.6092912;9.612998256;;
1997;40.13156;ESP;724;Europe;Europe;0;1;1;263.6856533;9.631994937;;
1998;40.292642;ESP;724;Europe;Europe;0;1;1;274.3765054;9.237991826;;
1999;40.539723;ESP;724;Europe;Europe;0;1;1;298.6462997;8.58600364;;
2000;40.903711;ESP;724;Europe;Europe;0;1;1;309.556734;8.340998082;;
2001;41.392103;ESP;724;Europe;Europe;0;1;1;313.6059195;7.863007209;;
2002;41.98552;ESP;724;Europe;Europe;0;1;1;332.2272158;7.683999442;;
2003;42.653406;ESP;724;Europe;Europe;0;1;1;338.4237372;7.144001722;;
2004;43.351668;ESP;724;Europe;Europe;0;1;1;359.513671;6.921999805;;
2005;44.042632;ESP;724;Europe;Europe;0;1;1;372.9776989;6.625994753;;
2006;44.725532;ESP;724;Europe;Europe;0;1;1;366.8774985;6.24299408;;
2007;45.393858;ESP;724;Europe;Europe;0;1;1;378.6722217;5.864997192;;
2008;45.997806;ESP;724;Europe;Europe;0;1;1;352.2559831;4.373999507;;
2009;46.476072;ESP;724;Europe;Europe;0;1;1;314.4408442;3.81017358;;
2010;46.78863;ESP;724;Europe;Europe;0;1;1;298.688188;3.295742292;;
2011;46.909138;ESP;724;Europe;Europe;0;1;1;308.8251523;2.648198772;;
2012;46.857404;ESP;724;Europe;Europe;0;1;1;307.1911365;2.460256343;;
2013;46.697553;ESP;724;Europe;Europe;0;1;1;275.920288;1.762497119;;
2014;46.521827;ESP;724;Europe;Europe;0;1;1;273.6435801;1.627894705;;
2015;46.397664;ESP;724;Europe;Europe;0;1;1;289.1822357;1.245878679;;
2016;46.347576;ESP;724;Europe;Europe;0;1;1;282.3445501;0.685830824;;
2017;46.354321;ESP;724;Europe;Europe;0;1;1;299.8607201;1.127817;;
2018;46.397452;ESP;724;Europe;Europe;0;1;1;295.2098876;1.050787703;;
1965;11.110828;LKA;144;Asia Pacific;Asia Pacific;0;0;0;1.45505952;;;
1966;11.380683;LKA;144;Asia Pacific;Asia Pacific;0;0;0;1.49016857;;;
1967;11.65766;LKA;144;Asia Pacific;Asia Pacific;0;0;0;1.526253838;;;
1968;11.937611;LKA;144;Asia Pacific;Asia Pacific;0;0;0;1.562765376;;;
1969;12.214968;LKA;144;Asia Pacific;Asia Pacific;0;0;0;1.598968041;;;
1970;12.485756;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.093258797;;;
1971;12.747842;LKA;144;Asia Pacific;Asia Pacific;0;0;0;2.866765528;;;
1972;13.002275;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.065717152;;;
1973;13.252087;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.210111394;;;
1974;13.501986;LKA;144;Asia Pacific;Asia Pacific;0;0;0;2.54703065;;;
1975;13.755161;LKA;144;Asia Pacific;Asia Pacific;0;0;0;2.459419378;;;
1976;14.012817;LKA;144;Asia Pacific;Asia Pacific;0;0;0;2.426898436;;;
1977;14.273272;LKA;144;Asia Pacific;Asia Pacific;0;0;0;2.590699247;;;
1978;14.533376;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.022124589;;;
1979;14.788607;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.116052316;;;
1980;15.035856;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.1949781;;;
1981;15.273391;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.763687994;;;
1982;15.502515;LKA;144;Asia Pacific;Asia Pacific;0;0;0;4.275946047;;;
1983;15.726802;LKA;144;Asia Pacific;Asia Pacific;0;0;0;4.667955816;;;
1984;15.951422;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.963700643;;;
1985;16.179796;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.574751221;;;
1986;16.412711;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.491199211;;;
1987;16.647945;LKA;144;Asia Pacific;Asia Pacific;0;0;0;4.028259805;;;
1988;16.882189;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.891824172;;;
1989;17.110713;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.671615099;;;
1990;17.329713;LKA;144;Asia Pacific;Asia Pacific;0;0;0;3.917120721;;;
1991;17.539633;LKA;144;Asia Pacific;Asia Pacific;0;0;0;4.146683445;;;
1992;17.740637;LKA;144;Asia Pacific;Asia Pacific;0;0;0;4.92108019;;;
1993;17.928576;LKA;144;Asia Pacific;Asia Pacific;0;0;0;4.728382318;;;
1994;18.098348;LKA;144;Asia Pacific;Asia Pacific;0;0;0;5.237526167;;;
1995;18.247121;LKA;144;Asia Pacific;Asia Pacific;0;0;0;5.688444644;;;
1996;18.37212;LKA;144;Asia Pacific;Asia Pacific;0;0;0;6.990671112;;;
1997;18.476505;LKA;144;Asia Pacific;Asia Pacific;0;0;0;7.638659881;;;
1998;18.570701;LKA;144;Asia Pacific;Asia Pacific;0;0;0;8.13092879;;;
1999;18.669103;LKA;144;Asia Pacific;Asia Pacific;0;0;0;8.885892679;;;
2000;18.781938;LKA;144;Asia Pacific;Asia Pacific;0;0;0;10.567441;;;
2001;18.913054;LKA;144;Asia Pacific;Asia Pacific;0;0;0;10.43014684;;;
2002;19.0593;LKA;144;Asia Pacific;Asia Pacific;0;0;0;11.07516266;;;
2003;19.215307;LKA;144;Asia Pacific;Asia Pacific;0;0;0;11.14943346;;;
2004;19.372538;LKA;144;Asia Pacific;Asia Pacific;0;0;0;10.90379901;;;
2005;19.524558;LKA;144;Asia Pacific;Asia Pacific;0;0;0;12.56195221;;;
2006;19.670151;LKA;144;Asia Pacific;Asia Pacific;0;0;0;12.99689781;;;
2007;19.810789;LKA;144;Asia Pacific;Asia Pacific;0;0;0;13.81393899;;;
2008;19.945832;LKA;144;Asia Pacific;Asia Pacific;0;0;0;12.57527859;;;
2009;20.075086;LKA;144;Asia Pacific;Asia Pacific;0;0;0;13.23418774;;;
2010;20.198353;LKA;144;Asia Pacific;Asia Pacific;0;0;0;13.14707926;;;
2011;20.315017;LKA;144;Asia Pacific;Asia Pacific;0;0;0;14.82352773;;;
2012;20.424555;LKA;144;Asia Pacific;Asia Pacific;0;0;0;16.11551301;;;
2013;20.527233;LKA;144;Asia Pacific;Asia Pacific;0;0;0;13.95433303;;;
2014;20.623564;LKA;144;Asia Pacific;Asia Pacific;0;0;0;14.22992844;;;
2015;20.71404;LKA;144;Asia Pacific;Asia Pacific;0;0;0;17.87287272;;;
2016;20.798492;LKA;144;Asia Pacific;Asia Pacific;0;0;0;20.24858515;;;
2017;20.876917;LKA;144;Asia Pacific;Asia Pacific;0;0;0;21.70717748;;;
2018;20.950041;LKA;144;Asia Pacific;Asia Pacific;0;0;0;20.59884656;;;
1965;12.033735;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1966;12.381989;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1967;12.745457;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1968;13.124377;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1969;13.518875;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1970;13.929409;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1971;14.35589;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1972;14.799384;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1973;15.262848;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1974;15.750033;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1975;16.263573;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1976;16.802936;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1977;17.366912;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1978;17.956247;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1979;18.571726;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1980;19.212692;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1981;19.881197;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1982;20.57392;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1983;21.278288;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1984;21.977663;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1985;22.660611;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1986;23.322714;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1987;23.968665;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1988;24.607554;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1989;25.253107;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1990;25.916071;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1991;26.599003;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1992;27.30129;SDN;729;Africa;Eastern Africa;0;0;0;;;;
1993;28.026852;SDN;729;Africa;Eastern Africa;0;0;0;;;;0.09851552
1994;28.779623;SDN;729;Africa;Eastern Africa;0;0;0;;;;0.09851552
1995;29.562505;SDN;729;Africa;Eastern Africa;0;0;0;;;;0.09851552
1996;30.377304;SDN;729;Africa;Eastern Africa;0;0;0;;;;0.246963563
1997;31.224457;SDN;729;Africa;Eastern Africa;0;0;0;;;;0.443319838
1998;32.103465;SDN;729;Africa;Eastern Africa;0;0;0;;;;0.591093117
1999;33.012906;SDN;729;Africa;Eastern Africa;0;0;0;;;;3.103238866
2000;33.951191;SDN;729;Africa;Eastern Africa;0;0;0;;;;8.847810661
2001;34.919447;SDN;729;Africa;Eastern Africa;0;0;0;;;;10.29527179
2002;35.916841;SDN;729;Africa;Eastern Africa;0;0;0;;;;11.63391889
2003;36.937586;SDN;729;Africa;Eastern Africa;0;0;0;;;;12.91195209
2004;37.973996;SDN;729;Africa;Eastern Africa;0;0;0;;;;14.38005935
2005;39.020791;SDN;729;Africa;Eastern Africa;0;0;0;;;;14.46603931
2006;40.075216;SDN;729;Africa;Eastern Africa;0;0;0;;;;17.54368564
2007;41.139326;SDN;729;Africa;Eastern Africa;0;0;0;;;;23.79719514
2008;42.218632;SDN;729;Africa;Eastern Africa;0;0;0;;;;22.57007206
2009;43.321286;SDN;729;Africa;Eastern Africa;0;0;0;;;;23.40790135
2010;44.453155;SDN;729;Africa;Eastern Africa;0;0;0;;;;22.76057719
2011;45.616171;SDN;729;Africa;Eastern Africa;0;0;0;;;;14.33411997
2012;35.990192;SDN;729;Africa;Eastern Africa;0;0;0;;;;5.092759109
2013;36.849918;SDN;729;Africa;Eastern Africa;0;0;0;;;;5.805194467
2014;37.737913;SDN;729;Africa;Eastern Africa;0;0;0;;;;5.89144973
2015;38.647803;SDN;729;Africa;Eastern Africa;0;0;0;;;;5.37215749
2016;39.578828;SDN;729;Africa;Eastern Africa;0;0;0;;;;5.11775587
2017;40.53333;SDN;729;Africa;Eastern Africa;0;0;0;;;;4.660550015
2018;41.511526;SDN;729;Africa;Eastern Africa;0;0;0;;;;4.927784451
1965;7.745673;SWE;752;Europe;Europe;0;1;1;68.78263287;;;
1966;7.809086;SWE;752;Europe;Europe;0;1;1;76.06260325;;;
1967;7.875907;SWE;752;Europe;Europe;0;1;1;75.18068563;;;
1968;7.942322;SWE;752;Europe;Europe;0;1;1;83.77081014;;;
1969;8.003185;SWE;752;Europe;Europe;0;1;1;88.75413705;;;
1970;8.054916;SWE;752;Europe;Europe;0;1;1;97.0731255;;;
1971;8.095793;SWE;752;Europe;Europe;0;1;1;89.92306583;;;
1972;8.127034;SWE;752;Europe;Europe;0;1;1;91.2963776;;;
1973;8.151598;SWE;752;Europe;Europe;0;1;1;93.19349567;;;
1974;8.173968;SWE;752;Europe;Europe;0;1;1;84.8904676;;;
1975;8.19734;SWE;752;Europe;Europe;0;1;1;84.77015559;;;
1976;8.223249;SWE;752;Europe;Europe;0;1;1;92.98818805;;;
1977;8.250695;SWE;752;Europe;Europe;0;1;1;89.28814229;;;
1978;8.277414;SWE;752;Europe;Europe;0;1;1;105.3809324;;;
1979;8.300003;SWE;752;Europe;Europe;0;1;1;114.0070792;;;
1980;8.316338;SWE;752;Europe;Europe;0;1;1;100.9510923;;;
1981;8.325493;SWE;752;Europe;Europe;0;1;1;90.03913509;;;
1982;8.329425;SWE;752;Europe;Europe;0;1;1;83.9710025;;;
1983;8.332443;SWE;752;Europe;Europe;0;1;1;74.12052297;;;
1984;8.34044;SWE;752;Europe;Europe;0;1;1;72.02260316;;;
1985;8.357652;SWE;752;Europe;Europe;0;1;1;79.72523028;;;
1986;8.384989;SWE;752;Europe;Europe;0;1;1;85.11096481;;;
1987;8.421056;SWE;752;Europe;Europe;0;1;1;74.33604792;;;
1988;8.464787;SWE;752;Europe;Europe;0;1;1;69.89719131;;;
1989;8.514206;SWE;752;Europe;Europe;0;1;1;67.44797097;;;
1990;8.567384;SWE;752;Europe;Europe;0;1;1;67.58174658;;;
1991;8.625137;SWE;752;Europe;Europe;0;1;1;59.95062944;;;
1992;8.686738;SWE;752;Europe;Europe;0;1;1;61.84757025;;;
1993;8.746776;SWE;752;Europe;Europe;0;1;1;61.2846194;;;
1994;8.798234;SWE;752;Europe;Europe;0;1;1;64.56236441;;;
1995;8.83642;SWE;752;Europe;Europe;0;1;1;61.86994706;;;
1996;8.859191;SWE;752;Europe;Europe;0;1;1;67.13153112;;;
1997;8.868853;SWE;752;Europe;Europe;0;1;1;61.53578311;;;
1998;8.870848;SWE;752;Europe;Europe;0;1;1;68.71549815;;;
1999;sie.31;SWE;752;Europe;Europe;0;1;1;65.4919439;;;
2000;8.88164;SWE;752;Europe;Europe;0;1;1;57.9316992;;;
2001;8.897793;SWE;752;Europe;Europe;0;1;1;59.41100284;;;
2002;8.920694;SWE;752;Europe;Europe;0;1;1;60.12993915;;;
2003;8.951422;SWE;752;Europe;Europe;0;1;1;64.62733724;;;
2004;8.990639;SWE;752;Europe;Europe;0;1;1;62.22528524;;;
2005;9.038623;SWE;752;Europe;Europe;0;1;1;60.6968755;;;
2006;9.096264;SWE;752;Europe;Europe;0;1;1;61.74916315;;;
2007;9.163243;SWE;752;Europe;Europe;0;1;1;59.15407692;;;
2008;9.23689;SWE;752;Europe;Europe;0;1;1;56.14805058;;;
2009;9.313478;SWE;752;Europe;Europe;0;1;1;53.37462728;;;
2010;9.390168;SWE;752;Europe;Europe;0;1;1;56.71440275;;;
2011;9.465892;SWE;752;Europe;Europe;0;1;1;51.97131816;;;
2012;9.540907;SWE;752;Europe;Europe;0;1;1;49.17174102;;;
2013;9.615247;SWE;752;Europe;Europe;0;1;1;47.97066948;;;
2014;9.689376;SWE;752;Europe;Europe;0;1;1;46.1796867;;;
2015;9.763565;SWE;752;Europe;Europe;0;1;1;46.44141497;;;
2016;9.837533;SWE;752;Europe;Europe;0;1;1;46.71777714;;;
2017;9.910701;SWE;752;Europe;Europe;0;1;1;45.93561564;;;
2018;9.982709;SWE;752;Europe;Europe;0;1;1;44.82862942;;;
1965;5.829956;CHE;756;Europe;Europe;0;0;1;29.23407697;;;
1966;5.916909;CHE;756;Europe;Europe;0;0;1;29.65517334;;;
1967;5.991679;CHE;756;Europe;Europe;0;0;1;31.34392496;;;
1968;6.056361;CHE;756;Europe;Europe;0;0;1;34.29120906;;;
1969;6.114722;CHE;756;Europe;Europe;0;0;1;36.90748884;;;
1970;6.169358;CHE;756;Europe;Europe;0;0;1;40.4144594;;;
1971;6.221635;CHE;756;Europe;Europe;0;0;1;42.06084022;;;
1972;6.270121;CHE;756;Europe;Europe;0;0;1;42.93879939;;;
1973;6.311478;CHE;756;Europe;Europe;0;0;1;46.19113068;;;
1974;6.341062;CHE;756;Europe;Europe;0;0;1;41.33115694;;;
1975;6.356185;CHE;756;Europe;Europe;0;0;1;39.86730014;;;
1976;6.35523;CHE;756;Europe;Europe;0;0;1;41.59481586;;;
1977;6.341181;CHE;756;Europe;Europe;0;0;1;42.11322096;;;
1978;6.321535;CHE;756;Europe;Europe;0;0;1;42.62207448;;;
1979;6.306539;CHE;756;Europe;Europe;0;0;1;41.03853239;;;
1980;6.30361;CHE;756;Europe;Europe;0;0;1;41.65606549;;;
1981;6.315881;CHE;756;Europe;Europe;0;0;1;39.40965025;;;
1982;6.341548;CHE;756;Europe;Europe;0;0;1;37.2544917;;;
1983;6.377095;CHE;756;Europe;Europe;0;0;1;40.80268042;;;
1984;6.416705;CHE;756;Europe;Europe;0;0;1;40.20007205;;;
1985;6.456224;CHE;756;Europe;Europe;0;0;1;41.32841105;;;
1986;6.494086;CHE;756;Europe;Europe;0;0;1;44.33822436;;;
1987;6.531889;CHE;756;Europe;Europe;0;0;1;41.92185546;;;
1988;6.572266;CHE;756;Europe;Europe;0;0;1;41.73765083;;;
1989;6.619155;CHE;756;Europe;Europe;0;0;1;40.396024;;;
1990;6.67489;CHE;756;Europe;Europe;0;0;1;43.28571285;;;
1991;6.741069;CHE;756;Europe;Europe;0;0;1;44.17940922;;;
1992;6.815376;CHE;756;Europe;Europe;0;0;1;44.64591337;;;
1993;cze.16;CHE;756;Europe;Europe;0;0;1;42.21088918;;;
1994;6.961263;CHE;756;Europe;Europe;0;0;1;43.44742287;;;
1995;7.018525;CHE;756;Europe;Europe;0;0;1;40.93185276;;;
1996;7.061173;CHE;756;Europe;Europe;0;0;1;42.5116325;;;
1997;7.091765;CHE;756;Europe;Europe;0;0;1;44.20791231;;;
1998;7.115127;CHE;756;Europe;Europe;0;0;1;44.75405743;;;
1999;7.138464;CHE;756;Europe;Europe;0;0;1;43.58589021;;;
2000;7.16725;CHE;756;Europe;Europe;0;0;1;42.54473193;;;
2001;7.202685;CHE;756;Europe;Europe;0;0;1;45.64067754;;;
2002;7.243914;CHE;756;Europe;Europe;0;0;1;43.35840634;;;
2003;7.291893;CHE;756;Europe;Europe;0;0;1;42.60142372;;;
2004;7.347247;CHE;756;Europe;Europe;0;0;1;42.55839851;;;
2005;7.410308;CHE;756;Europe;Europe;0;0;1;43.47264815;;;
2006;7.481407;CHE;756;Europe;Europe;0;0;1;44.27373797;;;
2007;7.560358;CHE;756;Europe;Europe;0;0;1;40.30304482;;;
2008;7.646113;CHE;756;Europe;Europe;0;0;1;43.03950479;;;
2009;7.737161;CHE;756;Europe;Europe;0;0;1;43.56747507;;;
2010;7.831971;CHE;756;Europe;Europe;0;0;1;41.30471454;;;
2011;7.930421;CHE;756;Europe;Europe;0;0;1;39.38526833;;;
2012;8.03167;CHE;756;Europe;Europe;0;0;1;40.69256921;;;
2013;8.132674;CHE;756;Europe;Europe;0;0;1;42.83459846;;;
2014;8.229629;CHE;756;Europe;Europe;0;0;1;38.04162871;;;
2015;8.319769;CHE;756;Europe;Europe;0;0;1;38.83976508;;;
2016;8.401739;CHE;756;Europe;Europe;0;0;1;37.40132895;;;
2017;8.476005;CHE;756;Europe;Europe;0;0;1;38.18310578;;;
2018;8.544034;CHE;756;Europe;Europe;0;0;1;36.63714648;;;
1965;5.373137;SYR;760;Middle East;Middle East;0;0;0;;;;
1966;5.553246;SYR;760;Middle East;Middle East;0;0;0;;;;
1967;5.74071;SYR;760;Middle East;Middle East;0;0;0;;;;
1968;5.93586;SYR;760;Middle East;Middle East;0;0;0;;;;1.048567531
1969;6.139048;SYR;760;Middle East;Middle East;0;0;0;;;;2.639154161
1970;6.350541;SYR;760;Middle East;Middle East;0;0;0;;;0;4.23260573
1971;6.570857;SYR;760;Middle East;Middle East;0;0;0;;;0;5.278308322
1972;6.800141;SYR;760;Middle East;Middle East;0;0;0;;;0;5.8420191
1973;7.037851;SYR;760;Middle East;Middle East;0;0;0;;;0;5.52728513
1974;7.283177;SYR;760;Middle East;Middle East;0;0;0;;;0;6.423601637
1975;7.535714;SYR;760;Middle East;Middle East;0;0;0;;;0;9.560709413
1976;7.794662;SYR;760;Middle East;Middle East;0;0;0;;;0.02699914;10.03628922
1977;8.060649;SYR;760;Middle East;Middle East;0;0;0;;;0.030051591;9.11255116
1978;8.336418;SYR;760;Middle East;Middle East;0;0;0;;;0.028976784;8.913369714
1979;8.62569;SYR;760;Middle East;Middle East;0;0;0;;;0.029879622;8.315825375
1980;8.930774;SYR;760;Middle East;Middle East;0;0;0;;;0.040219261;7.889222374
1981;9.252851;SYR;760;Middle East;Middle East;0;0;0;;;0.040584695;8.166439291
1982;9.590227;SYR;760;Middle East;Middle East;0;0;0;;;0.042347377;7.718281037
1983;9.938847;SYR;760;Middle East;Middle East;0;0;0;;;0.064273431;8.017053206
1984;10.293049;SYR;760;Middle East;Middle East;0;0;0;;;0.10855546;8.088949523
1985;10.648632;SYR;760;Middle East;Middle East;0;0;0;;;0.128976784;7.932462483
1986;11.004272;SYR;760;Middle East;Middle East;0;0;0;;;0.326117799;9.979072306
1987;11.360852;SYR;760;Middle East;Middle East;0;0;0;;;0.321087704;11.48293315
1988;11.719071;SYR;760;Middle East;Middle East;0;0;0;;;0.759544282;13.37178718
1989;12.080444;SYR;760;Middle East;Middle East;0;0;0;;;1.243271711;16.93562756
1990;12.446171;SYR;760;Middle East;Middle East;0;0;0;;;1.369024076;20.22512142
1991;12.815219;SYR;760;Middle East;Middle East;0;0;0;;;1.597893379;23.46981992
1992;13.187085;SYR;760;Middle East;Middle East;0;0;0;;;1.652794497;25.63514325
1993;13.564167;SYR;760;Middle East;Middle East;0;0;0;;;1.635855546;28.12799318
1994;13.949697;SYR;760;Middle East;Middle East;0;0;0;;;1.773258813;27.98560709
1995;14.345492;SYR;760;Middle East;Middle East;0;0;0;;;2.236070507;29.61205866
1996;14.755286;SYR;760;Middle East;Middle East;0;0;0;;;2.382588134;29.19336835
1997;15.177456;SYR;760;Middle East;Middle East;0;0;0;;;3.69544282;28.66694679
1998;15.60221;SYR;760;Middle East;Middle East;0;0;0;;;4.659823732;28.61815143
1999;16.016092;SYR;760;Middle East;Middle East;0;0;0;;;4.619303525;28.75153752
2000;16.410848;SYR;760;Middle East;Middle East;0;0;0;;;4.619303525;28.09627229
2001;16.766899;SYR;760;Middle East;Middle East;0;0;0;;;4.732760103;29.90134191
2002;17.087901;SYR;760;Middle East;Middle East;0;0;0;;;5.235210662;32.73997801
2003;17.415266;SYR;760;Middle East;Middle East;0;0;0;;;5.551268272;31.5500835
2004;17.806638;SYR;760;Middle East;Middle East;0;0;0;;;5.105546002;23.48967752
2005;18.294611;SYR;760;Middle East;Middle East;0;0;0;;;4.943465176;21.66677741
2006;18.914977;SYR;760;Middle East;Middle East;0;0;0;;;5.065025795;20.32230265
2007;19.632806;SYR;760;Middle East;Middle East;0;0;0;;;4.862424764;19.47578151
2008;20.325443;SYR;760;Middle East;Middle East;0;0;0;;;4.781384351;19.62900339
2009;20.824893;SYR;760;Middle East;Middle East;0;0;0;;;5.275730868;19.32639542
2010;21.018834;SYR;760;Middle East;Middle East;0;0;0;;;7.245012898;18.52966964
2011;20.863993;SYR;760;Middle East;Middle East;0;0;0;;;6.377880482;16.94903201
2012;20.420701;SYR;760;Middle East;Middle East;0;0;0;;;5.227106621;8.078834031
2013;19.809141;SYR;760;Middle East;Middle East;0;0;0;;;4.295141874;2.686481441
2014;19.20309;SYR;760;Middle East;Middle East;0;0;0;;;3.970980224;1.459948488
2015;18.734987;SYR;760;Middle East;Middle East;0;0;0;;;3.484737747;1.197836007
2016;18.430453;SYR;760;Middle East;Middle East;0;0;0;;;3.039015477;1.101254175
2017;18.269868;SYR;760;Middle East;Middle East;0;0;0;;;2.945803811;1.078258926
2018;18.284407;SYR;760;Middle East;Middle East;0;0;0;;;3.063151326;1.050898875
1965;12.649726;TWN;158;Asia Pacific;Asia Pacific;0;0;0;18.84752561;;;
1966;13.067806;TWN;158;Asia Pacific;Asia Pacific;0;0;0;20.03823512;;;
1967;13.492499;TWN;158;Asia Pacific;Asia Pacific;0;0;0;21.79053001;;;
1968;13.913345;TWN;158;Asia Pacific;Asia Pacific;0;0;0;23.86789014;;;
1969;14.316714;TWN;158;Asia Pacific;Asia Pacific;0;0;0;25.22903554;;;
1970;14.693153;TWN;158;Asia Pacific;Asia Pacific;0;0;0;27.55651534;;;
1971;15.037995;TWN;158;Asia Pacific;Asia Pacific;0;0;0;33.85798332;;;
1972;15.354587;TWN;158;Asia Pacific;Asia Pacific;0;0;0;35.34483803;;;
1973;15.651322;TWN;158;Asia Pacific;Asia Pacific;0;0;0;41.49692127;;;
1974;15.940897;TWN;158;Asia Pacific;Asia Pacific;0;0;0;38.57629657;;;
1975;16.232672;TWN;158;Asia Pacific;Asia Pacific;0;0;0;41.84987298;;;
1976;16.528707;TWN;158;Asia Pacific;Asia Pacific;0;0;0;51.60194526;;;
1977;16.826465;TWN;158;Asia Pacific;Asia Pacific;0;0;0;56.19569827;;;
1978;17.125169;TWN;158;Asia Pacific;Asia Pacific;0;0;0;64.07317469;;;
1979;17.422717;TWN;158;Asia Pacific;Asia Pacific;0;0;0;66.15735205;;;
1980;17.717372;TWN;158;Asia Pacific;Asia Pacific;0;0;0;71.93665785;;;
1981;18.009439;TWN;158;Asia Pacific;Asia Pacific;0;0;0;63.14855496;;;
1982;18.299157;TWN;158;Asia Pacific;Asia Pacific;0;0;0;60.90622272;;;
1983;18.584306;TWN;158;Asia Pacific;Asia Pacific;0;0;0;66.7501464;;;
1984;18.862027;TWN;158;Asia Pacific;Asia Pacific;0;0;0;67.16088983;;;
1985;19.130093;TWN;158;Asia Pacific;Asia Pacific;0;0;0;74.88349955;;;
1986;19.387424;TWN;158;Asia Pacific;Asia Pacific;0;0;0;85.92677415;;;
1987;19.634014;TWN;158;Asia Pacific;Asia Pacific;0;0;0;91.01386944;;;
1988;19.869947;TWN;158;Asia Pacific;Asia Pacific;0;0;0;106.9139459;;;
1989;20.095747;TWN;158;Asia Pacific;Asia Pacific;0;0;0;117.2134102;;;
1990;20.311698;TWN;158;Asia Pacific;Asia Pacific;0;0;0;120.365443;;;
1991;20.5188;TWN;158;Asia Pacific;Asia Pacific;0;0;0;129.8840306;;;
1992;20.716684;TWN;158;Asia Pacific;Asia Pacific;0;0;0;138.7562186;;;
1993;20.902884;TWN;158;Asia Pacific;Asia Pacific;0;0;0;151.3196373;;;
